Name,Description,Model,Predictions
HBM874.HRDG.774,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Cell biology	Biology
"
HBM694.QMLR.738,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Cell biology   	Data acquisition  	Microbiology
"
HBM586.QXWD.492,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Genetics\tHuman biology\tRespiratory medicine
"
HBM495.DFNT.747,multiplex ion beam imaging data from the uterus of a 24.5-year-old asian female,gpt-3.5-turbo,"Genomics	Immunology	Microbiology
"
HBM364.SJBR.333,snrna-seq [salmon] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tBiology
"
HBM388.JGKV.766,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA, Genetics, Gastroenterology
"
HBM295.SWJJ.888,codex data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Cell biology   DNA   Genetics
"
HBM399.TFTQ.282,snrna-seq (10x genomics v3) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Microbiology	Medicine	Genetics
"
HBM544.GZCF.842,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Transcriptomics   Human biology   Genetics
"
HBM439.LWSZ.467,snrna-seq (10x genomics v3) data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"""Bioinformatics""	""Biochemistry""	""Proteomics""
"
HBM689.DMZD.693,multiplex ion beam imaging data from the uterus of a 23.3-year-old black or african american female,gpt-3.5-turbo,"Biology	Genomics	Gastroenterology
"
HBM436.MLPG.496,ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Medical informatics	Molecular biology
"
HBM334.VWNM.444,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Biology	Data acquisition	Sample collections
"
HBM938.TNNT.879,codex [cytokit + sprm] data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"Microbiology   Human genetics   Geriatric medicine
"
HBM248.SGCJ.257,snrna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology	Molecular biology	Immunology
"
HBM692.WWJD.963,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biomedical science	Gastroenterology	Human biology
"
HBM545.FGNZ.644,codex [cytokit + sprm] data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"""RNA"", ""Respiratory medicine"", ""Genetics""
"
HBM665.ZMNL.735,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"Immunology   Genetics   Human biology
"
HBM367.THWT.587,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tHuman biology
"
HBM966.BLFS.983,multiplex ion beam imaging data from the uterus of a 21.5-year-old unknown female,gpt-3.5-turbo,"Genetics	Cell biology	Molecular biology
"
HBM487.ZVSC.235,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Anatomy	Proteomics	Molecular biology
"
HBM822.MQNG.225,codex [cytokit + sprm] data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"Genetics	Human biology	Transcriptomics
"
HBM395.NQKF.566,codex data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Cell biology\tImmunology\tBiology
"
HBM773.PVXD.869,multiplex ion beam imaging data from the uterus of a 26.6-year-old white female,gpt-3.5-turbo,"Gastroenterology   Genetics   Human biology
"
HBM243.MTZV.726,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy    Biomarkers    Biology
"
HBM634.GHPH.986,multiplex ion beam imaging data from the uterus of a 21.8-year-old black or african american female,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM653.SPBN.555,whole genome sequencing data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy	Zoology	Gynaecology and obstetrics
"
HBM693.GQNV.772,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Gastroenterology	Human biology
"
HBM255.JXWV.538,snatac-seq data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Biochemistry	Microbiology	Gastroenterology
"
HBM837.HPZG.997,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genomics	Public health and epidemiology	Microbiology
"
HBM842.GMLJ.679,snrna-seq (10x genomics v3) data from the bladder of a 37-year-old unknown male,gpt-3.5-turbo,"Genomics	Cell biology	Immunology
"
HBM662.GPFP.539,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Annotation and curation	Data submission, annotation, and curation	Genomics	Data integration and warehousing	Molecular biology.
"
HBM938.WTSR.492,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM697.RMQD.528,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Transcriptomics  RNA  Human genetics
"
HBM783.JZRN.564,codex [cytokit + sprm] data from the spleen of a 47-year-old white male,gpt-3.5-turbo,"Analytical chemistry	Microbiology	Gastroenterology
"
HBM546.NPGH.532,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"Cell biology   Genetics   Immunology
"
HBM683.NRPR.962,codex data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Zoology	Medicine
"
HBM429.LVSS.584,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Cell biology	Gastroenterology
"
HBM443.TQKQ.624,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics	Molecular biology	Biology
"
HBM972.FWFL.332,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"Genomics	Genetics	Biology
"
HBM433.ZLWP.627,codex [cytokit + sprm] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Embryology	Freshwater biology
"
HBM767.CHDG.359,scrna-seq (10x genomics) [salmon] data from the knee (right) of a 20-year-old unknown male,gpt-3.5-turbo,"Genomics	Immunology	Gastroenterology
"
HBM674.KVLK.564,sciatac-seq data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"Cell biology	Computational biology	Biology
"
HBM976.FZMR.433,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Genetics	Immunology	Biology
"
HBM832.WWZH.575,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Genomics    Molecular biology    Human biology
"
HBM955.PGHM.728,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology   Genetics   Human biology
"
HBM764.NXMM.785,multiplex ion beam imaging data from the uterus of a 26.8-year-old black or african american female,gpt-3.5-turbo,"Epigenetics	Cell biology	Genetics
"
HBM233.GKRM.627,sciatac-seq [snapatac] data from the heart of a 51-year-old white male,gpt-3.5-turbo,"Anatomy	Microbiology	Health affairs
"
HBM895.RVGB.733,snrna-seq (10x genomics v3) data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Cell biology    Genetics   Transcriptomics
"
HBM779.VDKK.569,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Transcriptomics
"
HBM929.ZQRZ.278,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Human biology
"
HBM592.RPKF.946,snrna-seq [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genomics
"
HBM726.KXWB.325,multiplex ion beam imaging data from the uterus of a 20.5-year-old unknown female,gpt-3.5-turbo,"Analytical chemistry	Proteomics	""Small molecules""
"
HBM357.PCQK.422,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Genetics	Cell biology	Biology
"
HBM587.MKXB.568,snatac-seq (snare-seq2) [snapatac] data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Transcriptomics   Genetics   Medicine
"
HBM439.HFGX.695,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Electron microscopy	Women's health
"
HBM455.XGQZ.542,autofluorescence microscopy data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"Human genetics, Epigenomics, Transcriptomics
"
HBM659.GSQR.225,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Nephrology	Age
"
HBM825.BMQH.323,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tHuman biology
"
HBM898.XQTL.438,snrna-seq [salmon] data from the bladder of a 25-year-old white female,gpt-3.5-turbo,"Anatomy   Human biology   Microbiology
"
HBM296.RLWW.755,pas stained microscopy data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Transcriptomics   Biomarkers	Genomics
"
HBM974.LTFV.443,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Microbiology\tHuman biology\tGastroenterology
"
HBM433.GBLD.944,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Genetics
"
HBM853.XDCQ.953,maldi ims data from the kidney (right) of a 31-year-old white male,gpt-3.5-turbo,"Anatomy\tBiology\tMicrobiology
"
HBM629.GSHG.922,snrna-seq [salmon] data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"Animal study   Biomedical science   Genetics
"
HBM723.SFNS.898,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Tissue studies	Human biology
"
HBM699.DNQV.357,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Anatomy	Molecular biology	Medicine
"
HBM927.HHFD.265,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM384.XXGK.466,seqfish data from the small intestine of a 62-year-old white female,gpt-3.5-turbo,"Genetics	Epigenetics	DNA
"
HBM394.NMWZ.594,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics  	Genetics  	Anatomy
"
HBM535.QCJS.935,autofluorescence microscopy data from the kidney (left) of a 56-year-old white female,gpt-3.5-turbo,"Genomics   Molecular biology   Respiratory medicine
"
HBM666.BBVZ.767,maldi ims data from the kidney (left) of a 55-year-old white male,gpt-3.5-turbo,"Genomics  	Gastroenterology	Ecology
"
HBM983.DBTL.373,maldi ims data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"Transcriptomics	Cell biology	Gastroenterology
"
HBM326.DMVL.323,snrna-seq [salmon] data from the bladder of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Biology	Microbiology
"
HBM942.SRZF.846,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Anatomy	Age/sex
"
HBM485.ZGHC.972,multiplex ion beam imaging data from the uterus of a 36.6-year-old asian donor of unknown sex,gpt-3.5-turbo,"Biomedical science	Organ/tissue specific biology
"
HBM427.ZHQM.724,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Human biology	Normal biology/physiology
"
HBM446.RBDJ.452,multiplex ion beam imaging data from the uterus of a 34.7-year-old unknown female,gpt-3.5-turbo,"Anatomy	Medicine	Human biology
"
HBM666.RKRD.836,autofluorescence microscopy data from the kidney (left) of a 73-year-old white female,gpt-3.5-turbo,"RNA	Anatomy	Biology
"
HBM935.KGJC.468,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics	Age-related research	Human studies
"
HBM279.RTXC.523,codex [cytokit + sprm] data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Microbiology	Gynaecology and obstetrics
"
HBM685.ZMVC.249,snatac-seq [snapatac] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Microbiology\tBiology\tHuman biology
"
HBM832.NBRH.626,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tWomen's Health
"
HBM989.WFLC.569,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Anatomy    Biomarkers    Microbiology
"
HBM879.SGNW.944,snrna-seq [salmon] data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"Biomedical science  	Genetics	Molecular biology
"
HBM857.CTKH.498,maldi ims data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"Biology	Molecular biology	Immunology
"
HBM428.HQPL.493,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Epigenomics	Molecular biology	Gastroenterology
"
HBM859.VRNW.383,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biochemistry	Biology	Gastroenterology
"
HBM296.NRCF.473,multiplex ion beam imaging data from the uterus of a 24.5-year-old asian female,gpt-3.5-turbo,"Genetics	Health sciences	Research and development
"
HBM277.KCLM.554,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA
"
HBM398.NCVN.256,cell dive data from the skin of a 38.0-year-old unknown male,gpt-3.5-turbo,"Biology
"
HBM964.FPNH.767,codex data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Human genetics
"
HBM363.NSBV.432,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Anatomy\tBiology\tBiomedical science
"
HBM385.MRXX.887,multiplex ion beam imaging data from the uterus of a 33-year-old black or african american female,gpt-3.5-turbo,"Genetics    Molecular biology    Human biology
"
HBM687.SQGT.679,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Biology	Public health and epidemiology	Medicine
"
HBM796.PCWD.863,snrna-seq [salmon] data from the kidney (left) of a 78-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM873.NSHG.559,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Human genetics    Immunology    Transcriptomics
"
HBM469.MJBC.894,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Cell biology   Data acquisition   Genetics
"
HBM585.SVFL.994,codex [cytokit + sprm] data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Medical biotechnology	Immunology
"
HBM534.JJHB.889,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"RNA
"
HBM783.ZJCH.496,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Human genetics
"
HBM394.VSKR.883,codex data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy
"
HBM353.KBTW.556,multiplex ion beam imaging data from the uterus of a 25.1-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Molecular biology	Microbiology
"
HBM849.QFWQ.926,snatac-seq data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Molecular biology	Molecular genetics	Genomics
"
HBM496.HPHV.342,multiplex ion beam imaging data from the uterus of a 21.2-year-old black or african american female,gpt-3.5-turbo,"RNA	Cell biology	Genetics
"
HBM767.KLJT.878,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Bioinformatics   Genetics   Human biology
"
HBM264.LNQW.373,lc-ms bottom up data from the kidney (right) of a 21-year-old white male,gpt-3.5-turbo,"Transcriptomics    Genomics    Human genetics
"
HBM462.JKCN.863,codex data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genomics   Immunology
"
HBM233.HFFF.796,snrna-seq (10x genomics v3) data from the bladder of a 17-year-old white female,gpt-3.5-turbo,"Anatomy\tBiology\tMicrobiology
"
