Name,Description,Model,Predictions,Hallucinations
Transcription profiling of mosquitos fed blood infected with two alternative P. berghei strains,"E-MEXP-378 - Transcription profiling of mosquitos fed blood infected with two alternative P. berghei strains: wild type (wt) or an invasion-deficient, CTRP (Circumsporozoite- and TRAP-related protein) knockout (ko) strain",gpt-3.5-turbo,{'Microbiology'},set()
<i>Aspergillus nidulans</i> FGSC A4 Genome Sequence and Annotation,Genome sequence and annotation for Aspergillus nidulans FGSC A4.,gpt-3.5-turbo,{'Immunology'},set()
The transcriptome sequencing and assembly of Anopheles sinensis,Transcriptome sequence of Anopheles sinensis provides insight into genetics basis of mosquito competence for malaria parasites,gpt-3.5-turbo,"{'Genomics', 'Comparative genomics', 'Microbiology'}",set()
Hemocyte expression (aligned  to SDA-500 strain),Molecular description of mosquito hemocytes.,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Sequence analysis'}",set()
"Lee County Mosquito Control Department data in Lee county, Florida, 2015.","2015 mosquito data from Lee county, Florida, collected by the Lee County Mosquito Control Department. (MapVEu VBP0000466)",gpt-3.5-turbo,"{'Transcriptomics', 'Molecular biology', 'Proteomics'}",set()
Highly evolvable malaria vectors: The genomes of 16 Anopheles mosquitoes,"Four species were selected from the An. gambiae sibling species complex followed by
sampling at increasing evolutionary distances within the three main anopheline subgenera
with particular emphasis on the subgenus Cellia. A subset of species was also
selected for SNP-discovery sequencing. The selected species also cover the
spectra of geography - old to new world, and vectorial capacity - from highly efficient to
non-vectors, and most are available from colonies housed by the Malaria Research and
Reference Reagent Resource Center.",gpt-3.5-turbo,"{'Tropical medicine', 'Infectious disease'}",{'Vector biology'}
Aligned genomic sequence reads - HhCatGer041 Strain,"Whole genome resequencing data from Hammondia hammondi strain HhCatGer041 were used to call SNPs 
       and determine CNV at the gene and chromosome level.",gpt-3.5-turbo,"{'Biochemistry', 'Molecular biology', 'Proteomics'}",set()
<i>Trypanosoma theileri</i> isolate Edinburgh Genome Sequence and Annotation,Genome Sequence and Annotation of Trypanosoma theileri isolate Edinburgh,gpt-3.5-turbo,"{'Zoology', 'Biochemistry', 'Environmental sciences'}",{'Entomology'}
Midgut and carcass with and without Trypanosoma infection,Transcriptional responses of G. pallidipes to Trypanosoma brucei brucei  challenge on midgut organ and carcass from teneral female flies at 24 and 48 h post-challenge (hpc) with parasite relative to their respective controls that received normal blood meals (without the parasite).,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Proteomics'}",set()
"Mosquito cell lines C6/36, C7/10 and u4.4","Unpublished transcriptome sequencing of Aedes albopictus C6/36, C7/10 and u4.4 cell lines",gpt-3.5-turbo,"{'Computational chemistry', 'Computational biology', 'Data mining'}",set()
<i>Anopheles minimus</i> MINIMUS1 Genome Sequence and Annotation,Genome Sequence and Annotation for Anopheles minimus MINIMUS1,gpt-3.5-turbo,"{'Zoology', 'Medical informatics', 'Public health and epidemiology'}",{'Entomology'}
<i>Trypanosoma cruzi</i> Dm28c 2017 Genome Sequence and Annotation,Genome Sequence and Annotation of Trypanosoma cruzi Dm28c 2017,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Sequence analysis'}",set()
<i>Plasmodium vinckei</i> petteri strain CR Genome Sequence and Annotation,Sequence for Plasmodium vinckei petteri strain CR,gpt-3.5-turbo,"{'Comparative genomics', 'Transcriptomics', 'Infectious disease'}",set()
<i>Babesia microti</i> strain RI Genome Sequence and Annotation,Babesia microti R1 Sequence and Annotation,gpt-3.5-turbo,"{'Microbiology', 'Parasitology', 'Gene expression'}",set()
<i>Plasmodium vivax</i> Sal-1 Genome Sequence and Annotation,P. vivax Salvador I genome sequence and annotation,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Plant biology'}",set()
Evidence for temporal population replacement and the signature of ecological adaptation in a major Neotropical malaria vector in Amazonian Peru,"The population genetic structure of An. darlingi sampled before and after the introduction of long-lasting insecticidal nets (LLINs) was investigated to test the hypothesis of temporal population change (2006 vs. 2012). Current samples of An. darlingi were used to test the hypothesis of ecological adaptation to human modified (highway) compared with wild (riverine) habitat, linked to forest cover. In total, 693 An. darlingi from nine localities in Loreto, Peru area were genotyped using 13 microsatellite loci. To test the hypothesis of habitat differentiation in An. darlingi biting time patterns, HBR and EIR, four collections of An. darlingi from five localities (two riverine and three highway) were analysed. (MapVEu VBP0000527)",gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Infectious disease'}",set()
Generic RNA-Seq for gene prediction,The Tsetse fly Glossina palpalis gambiensis is a vector of the pathogen Trypanosoma brucei gambienseT. brucei gambienseinfection causes a chronic form of Human African Trypanosomiasis (sleeping sickness) occurring in West and central Africa. This transcriptome data will support genome annotation and comparative functional studies.,gpt-3.5-turbo,"{'Microbiology', 'Zoology', 'Environmental sciences'}",set()
In planta expression profiles of Fusarium proliferatum ET1,"Transcriptional changes during maize root infection. Root samples were taken 4, 10 and 20 dpi for RNA isolation.",gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Parasitology'}",set()
Insecticide resistance and its underlying mechanisms in field populations of Aedes aegypti adults (Diptera: Culicidae) in Singapore,Seven populations of Ae. aegypti were collected from public residential areas and assays were conducted according to WHO guidelines to determine their susceptibility to several commonly used insecticides. (MapVEu VBP0000446),gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Probes and primers'}",set()
"Genotyping and permethrin-resistance phenotyping of Anopheles gambiae M and S form mosquitoes from Cameroon, Ghana, Uganda and Guinea-Bissau","Samples were collected as larvae from Yaoundé, Cameroon in July to August 2006, Dodowa, Ghana in October to November 2006, from houses in Tororo, Uganda in November 2008, and from houses in Antula, Guinea-Bissau in August to September 1993. The sampling protocol scaled the number of larvae taken to habitat size to reduce the possibility of sampling siblings. Indoor-resting adult females were collected by aspiration or by trapping in untreated bednets. All samples were confirmed morphologically as A. gambiae sensu lato. A PCR restriction fragment length polymorphism (RFLP) molecular diagnostic of X chromosome rDNA variation was used to determine species identity within the A. gambiae sensu lato group and A. gambiae sensu stricto molecular form (M or S).  1,826 individuals were genotyped at 1,536 loci using a microarray.  1,517 individuals from Cameroon and Ghana were also assayed for survival upon exposure to LT50 0.75% permethrin. (MapVEu VBP0000004)",gpt-3.5-turbo,"{'Parasitology', 'Molecular biology', 'Proteomics'}",set()
"Lee County Mosquito Control Department data in Lee county, Florida, 2014.","2014 mosquito data from Lee county, Florida, collected by the Lee County Mosquito Control Department. (MapVEu VBP0000465)",gpt-3.5-turbo,"{'Public health and epidemiology', 'Ecology', 'Infectious disease'}",{'Iinfectious disease'}
<i>Enterospora canceri</i> strain GB1 Genome Sequence and Annotation,Enterospora canceri strain GB1 Sequence and Annotation,gpt-3.5-turbo,"{'Genomics', 'Computational biology', 'Molecular biology'}",set()
Mosquito surveillance from 2018-10-10 to 2018-11-25 by BG-Counter smart traps owned by Biogents AG,Mosquito surveillance from 2018-10-10 to 2018-11-25 by BG-Counter smart traps owned by Biogents AG (MapVEu VBP0000348),gpt-3.5-turbo,"{'Tropical medicine', 'Mapping', 'Infectious disease'}",set()
Aligned genomic sequence reads - strains Cl3 and JRc14,High throughput sequencing SNP calls for strains Cl3 and JRc14 aligned to the T. cruzi CL Brener Non-Esmeraldo-like reference,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Molecular biology'}",set()
<i>Coccidioides posadasii</i> RMSCC 3488 Genome Sequence and Annotation,Genome sequence and annotation for Coccidioides posadasii RMSCC 3488,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Parasitology'}",set()
<i>Theileria annulata</i> strain Ankara Genome Sequence and Annotation,Genome sequence and annotation for Theileria annulata Ankara,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Genomics'}",set()
Gene expression of F. graminearum during maize stalk infection,Expression profiling by array of F. graminearum infecting Maize (Zea mays ssp. mays L.) cultivar B73 plants.,gpt-3.5-turbo,"{'Genetics', 'DNA', 'Gene expression'}",set()
<i>Cryptococcus neoformans</i> var. neoformans JEC21 Genome Sequence and Annotation,Genome sequence and annotation for Cryptococcus neoformans var. neoformans JEC21.,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Gene expression'}",set()
Mouse transcriptome during early and late chronic infection with T. gondii,Male and female host RNA-Seq transcriptional profile time course from very early to chronic infection with T. gondii.,gpt-3.5-turbo,"{'Transcriptomics', 'Plant biology', 'Infectious disease'}",set()
Male and female sex-tissues vs carcass transcriptomes,"Male and female sex-tissues vs carcass transcriptomes.  3-4 day old adult males and 48 hour blood-fed females. Reproductive tissues collected from females included the ovaries and the common oviduct and for males included the testis and accessory glands. The remaining carcass (CA) included the head, thorax and abdomen.",gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Public health and epidemiology'}",set()
<i>Spraguea lophii</i> 42_110 Genome Sequence and Annotation,Spraguea lophii 42_110 Sequence and Annotation,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Sequence analysis'}",set()
Enzyme Nomenclature Database,EC Numbers from ENZYME,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'RNA'}",set()
"Mosquito surveillance, Ada County Weed, Pest, and Mosquito, in Idaho, USA, 2015","Mosquito collections from Ada County Weed, Pest, and Mosquito have been made in various locations in Ada County, Idaho, USA, using EVS (Encephalitis Vector Survey) traps. (MapVEu VBP0000663)",gpt-3.5-turbo,{'Genetics'},{'Bioinformatics   Computational biology'}
<i>Aspergillus carbonarius</i> ITEM 5010 Genome Sequence and Annotation,Genome sequence and annotation for Aspergillus carbonarius ITEM 5010.,gpt-3.5-turbo,{'Transcriptomics'},set()
RNA-Seq data of Cordyceps militaris cultivated on the germinated soybeans,Transcriptomic analysis of C. militaris during cultivation on germinated soybeans.,gpt-3.5-turbo,{'Microbiology'},set()
<i>Leishmania sp. Ghana</i> MHOM/GH/2012/GH5 Genome Sequence and Annotation,Genome Sequence and Annotation of Leishmania sp. Ghana MHOM/GH/2012/GH5,gpt-3.5-turbo,{'Plant biology'},set()
<i>Leishmania martiniquensis</i> LEM2494 Genome Sequence and Annotation,Leishmania martiniquensis LEM2494 Genome sequence and annotation,gpt-3.5-turbo,"{'Genetics', 'Environmental sciences', 'Infectious disease'}",set()
Sand Fly Genome Project - Lutzomyia,"The genomes of two different phlebotomine sand flies, P. papatasi and Lu. longipalpis, that exhibit distinct distributions, behavior, and pathogen specificity were sequenced and assembled.  P. papatasi is a restrictive vector, transmitting only Le. major parasites and is widely distributed in the Old World.  Lu. longipalpis is distributed  throughout Central and South America and although considered a permissive vector in laboratory conditions, only transmits Le. infantum naturally.  The population structure of P. papatasi collected over a large geographical range in the Middle East and North Africa and Lu. longipalis incipient species from Brazil was also assessed.",gpt-3.5-turbo,"{'Parasitology', 'Biology', 'RNA'}",set()
SNP calls on WGS of Candida albicans AmB-resistant and laboratory strains,"Whole genome sequencing of wild-type, clinical isolates, and laboratory-evolved strains of Candida albicans",gpt-3.5-turbo,"{'Cell biology', 'Transcriptomics', 'Molecular biology'}",set()
Transcriptome of Olfactory tissues from Anopheles culicifacies,OLF Response to parasite infection,gpt-3.5-turbo,"{'Genomics', 'Genetic variation', 'Infectious disease'}",{'Genomic variation'}
Pyrethroid and DDT cross-resistance in Aedes aegypti is correlated with novel mutations in the voltage-gated sodium channel gene,Insecticide resistance study imported from IRBase. (MapVEu VBP0000019),gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Parasitology'}",set()
"State-wide mosquito surveillance in Iowa, USA, 1975 (New Jersey light trap)","Mosquito collections have been made in various locations in Iowa, USA, using New Jersey light traps. (MapVEu VBP0000431)",gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Infectious disease'}",set()
"P. falciparum blood meal infected midguts and salivary glands at 7 and 14 days post-infection, respectively","Plasmodium falciparum blood meal infected midguts (MGs) at 7 days and salivary glands (SGs) at 14 days post-infection, respectively",gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
"Mosquito surveillance in South Walton County, Florida, USA. 2017",Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations. (MapVEu VBP0000265),gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Parasitology'}",set()
