Name,Description,Model,Predictions,Hallucinations
"Primary human fibroblasts transcriptome response to wild type MERS-CoV (icMERS-CoV EMC2012), MMVE002",The purpose is to obtain samples for mRNA analysis in primary human fibroblasts infected with wild type MERS-coronavirus (MERS-CoV) (icMERS).,gpt-3.5-turbo,"{'Transcriptomics', 'Virology', 'Infectious disease'}",set()
"Whole blood transcriptomics from mice exposed to ultra-low dose, conventional dose or control uninfected","Whole-blood microarrays of BL6 mice measured 24 days after aerosol infection with M. tuberculosis and lung CFUs measured 26-97 days post-infection, either ultra-low dose (ULD: 1-3 CFU) or conventional dose (CD: 50-100 CFU). Total 13 CD mice, 54 ULD mice, and 7 uninfected controls.",gpt-3.5-turbo,"{'Animal study', 'Microbiology', 'Immunology'}",set()
Primary mouse myeloid dendritic cell transcriptome response to a wild type infectious clone of West Nile virus (WNVMT) and mutant virus (WNVE218A).,The purpose is to obtain samples for mRNA analysis in primary mouse myeloid dendritic cells infected with wild type West Nile virus (WNVMT) and mutant virus (WNVE218A).,gpt-3.5-turbo,"{'Transcriptomics', 'Virology', 'Infectious disease'}",set()
IHH microRNA response to genetically-reconstructed Zaire Ebola viruses [miRNA],"The purpose of this experiment was to obtain samples for mRNA analysis in IHH cells infected with Zaire Ebola virus and mutants:
Zaire Ebola virus: This wild-type Ebola virus - strain Mayinga - was isolated from a fatal human case in Zaire (now known as the Democratic Republic of Congo) in 1976
Zaire Ebola virus, VP35 R312A possesses a R312A mutation in the VP35 protein.
Zaire Ebola virus, delta sGP. Lacks the ability to produce non-structural protein, the secreted glycoprotein (sGP).
Zaire Ebola virus, delta mucin. Lacks the mucin-like domain (MLD), which contains both N-linked and O-linked glycosylation sites, for the glycoproteins.",gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Virology'}",set()
"Genetic Variants Associated with Tacrolimus Metabolism in Kidney Transplant Recipients
","The goal of this genetic epidemiology proposal is to identify and validate genetic variants associated with metabolism of Tacrolimus which is the primary immune suppressant used in transplantation. Since African Americans have worse kidney allograft survival, in part due to increased Tacrolimus metabolism, this project will determine these genetic variants in African American kidney transplant patients using an extreme phenotype sampling model and next generation sequencing, then validate the variants in cell culture assays. The data from this project will lead to personalized dosing models that account for clinical factors, aimed at improving disparities in clinical outcomes. 
",gpt-3.5-turbo,{'Genetics'},"{'Tacrolimus', 'Kidney transplant'}"
"Experiment 04: Macaca mulatta infected with Plasmodium cynomolgi B strain to produce and integrate clinical, hematological, parasitological, and omics measures of acute primary infection and relapses.","Malaria-naive male rhesus macaques (Macaca mulatta), approximately three years of age, were inoculated intravenously with salivary gland sporozoites produced and isolated at the Centers for Disease Control and Prevention from multiple Anopheles species (An. dirus, An. gambiae, and An. stephensi) and then profiled for clinical, hematological, parasitological, immunological, functional genomic, lipidomic, proteomic, and metabolomic measurements. The experiment was designed for 100 days, and pre- and post-100 day periods to prepare subjects and administer curative treatments respectively. The anti-malarial drug artemether was subcuratively administered selectively to several subjects during the primary parasitemia to suppress clinical complications and to all animals for curative treatment of blood-stage infections to allow detection of relapses. One subject was euthanized during the 100-day experimental period due to clinical complications. The anti-malarial drugs primaquine and chloroquine were administered to all remaining subjects at the end of the study for curative treatment of the liver and blood-stage infections, respectively. Capillary blood samples were collected daily for the measurement of CBCs, reticulocytes, and parasitemias. Capillary blood samples were collected every other day to obtain plasma for metabolomic analysis. Venous blood and bone marrow samples were collected at seven time points for functional genomic, proteomic, lipidomic, and immunological analyses. Within the MaHPIC, this project is known as Experiment 04. This dataset was produced by Dean Jones at Emory University.",gpt-3.5-turbo,"{'Animal study', 'Parasitology', 'Immunology'}",set()
Primary human microvascular endothelial cell transcriptome (microRNA) response to wild type MERS-CoV (icMERS-CoV EMC2012),The purpose is to obtain samples for microRNA analysis in primary human microvascular endothelial cells infected with wild type MERS-CoV (icMERS).,gpt-3.5-turbo,"{'Microbiology', 'Transcriptomics', 'Virology'}",set()
"Human liver Huh cell transcriptome (mRNA) response to a Wild-type ΔVP30 Ebola virus, Δmucin, and ssGP mutants","The purpose is to obtain samples for mRNA analysis in human liver Huh cells using the following viruses obtained by reverse genetics: Zaire Ebola virus wild-type (WT) in the ΔVP30 background (wild), ΔsGP virus (eliminates expression of soluble glycoprotein [GP]) (ssGP), and Δmucin virus (encodes a GP lacking the mucin domain) (mucin).",gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Virology'}",set()
Streptococcus pneumoniae TIGR4 Genome sequencing,TnSeq sequences under 20 antibiotic conditions,gpt-3.5-turbo,"{'Genomics', 'Antimicrobial Resistance', 'Microbiology'}",set()
"Antibiotic temporal and single time point RNA-Seq of Streptococcus pneumoniae, Staphylococcus aureus, Salmonella Typhimurium, and Klebsiella pneumoniae
","Antibiotic temporal and single time point RNA-Seq of Streptococcus pneumoniae, Staphylococcus aureus, Salmonella Typhimurium, and Klebsiella pneumoniae
",gpt-3.5-turbo,"{'Microbiology', 'RNA'}",{'Antibiotic Resistance'}
Staphylococcus aureus TCH1516 exposed to sub-inhibitory concentration of Nafcillin,"Staphylococcus aureus USA300 isolate TCH1516 was exposed to sub-inhibitory concentrations of Nafcillin in two different media, Cation Adjusted Mueller Hinton Broth (CAMHB) and RPMI-1640 supplemented with 10% Luria Broth (LB). Once exposed to antibiotics, the cells were grown for 2.5 hours to mid-exponential growth phase before being harvested for RNA-sequencing. ",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Transcriptomics'}",set()
"WGS of Acinetobacter baumannii ATCC 17978 passaged in presence of antibiotics in mouse model
","Acinetobacter baumannii ATCC17978 was infected oropharyngeally into Balb/c mice or in Balb/c mice depleted of neutrophils by cyclophosphamide treatment. Mice were treated with various antibiotics, and infection was allowed to proceed for 24 hours before lungs were removed and bacteria were pooled. The pooled bacteria were either sequenced en masse, or used to reinfect mice to enrich for bacteria resistant to the antibiotic. At least three parallel lines of bacteria were maintained during the sequential passaging in either the neutrophil replete or depleted mice. Data deposited are the total sequencing reads of the pool to identify mutants that arose after each passage, the relative abundance of each of the mutants. Passage number refers to the number of sequential passages. Cyclophosphamide refers to neutrophil depleted mice.
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbial collection', 'Infectious disease'}",set()
OMICS H1N1 pathology data,"Influenza is a major public health issue around the world. Seasonal influenza accounts for approximately 20,000 deaths in the United States per year and pandemic influenza is a major public health concern. In 2009, infections with a novel H1N1 strain resulted in 274,000 hospitalizations and 12,470 deaths. Risk factors for morbidity and mortality include age, co-morbid illness–such as diabetes mellitus–and lower respiratory tract disease. In both human studies and pre-clinical animal models, several biomarkers have been associated with more severe disease. Preliminary studies show that the nasal and lower respiratory tract epithelial cells express receptors for cytokines associated with cell death that turn on specific signaling pathways and induce a unique transcriptome pattern within these cells. Thus, the epithelial transcriptome can be used to mine and understand which signals the epithelium is receiving from mucosal-associated lymphoid cells that are critical in driving influenza pathology. Based on these studies, we predict that epithelial transcriptomics can be used to model influenza severity in a predictive fashion. The overall goal of this project is to identify risk-stratifying prognostic biomarkers that could be used in the development of point-of-care testing that can easily be applied to clinically relevant respiratory samples, such as nasal washes, to identify patients at risk for severe influenza disease.",gpt-3.5-turbo,"{'Omics', 'Infectious disease', 'Pathology'}",set()
"Predicting the emergence of antibiotic resistance through multi-omics approaches and Immune System-surveillance
","The rise of antibiotic resistance in bacterial populations reflects inadequate counterselection by the antibiotic itself, by host immunity, or by fitness costs of the resistance mechanism. Our inability to control resistance stems from limited understanding of these three forces of selection and especially of the interplay between antibiotic dosage, how bacteria populations respond to antibiotics, and host immunity. This project maps these interactions in high definition for the bacterial pathogens Streptococcus pneumoniae and Acinetobacter baumannii, both of which are serious threats and can cause antibiotic-resistant pneumonia. The goal of this project is to design a ‘plug-and-play learning toolbox’ that is able to forecast the likelihood of the emergence of antibiotic resistance and prioritize antibiotic and immune therapies that enable more rapid, effective treatment with minimal risk of treatment failure. Less...
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Immunology'}",set()
"Staphylococcus aureus USA300 strains exposed to sub-inhibitory concentrations of Vancomycin
","Staphylococcus aureus USA300 isolates TCH1516 and LAC were exposed to sub-inhibitory concentrations of vancomycin.
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Infectious disease'}",set()
"GNPS U01 COM10 Metabolomics D712 CA-MHB High-Resolution Dual-Polarity qTOF LC/MS Method
","Coordinated OMICs data collection as part of UCSD U01 ""Systems Biology Approach to Redefine Susceptibility Testing and Treatment of MDR Pathogens in the Context of Host Immunity"" [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Systems biology', 'Metabolomics'}",set()
