Name,Description,Model,Predictions,Hallucinations
HBM525.LRPL.332,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Anatomy', 'Biology', 'Medicine'}",set()
HBM576.GRBW.848,multiplex ion beam imaging data from the uterus of a 33.8-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Human biology'}",set()
HBM433.TSNT.433,snrna-seq (10x genomics v3) data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Biology', 'Genetics'}",set()
HBM784.HVPG.384,multiplex ion beam imaging data from the uterus of a 15.7-year-old asian female,gpt-3.5-turbo,"{'Cell biology', 'Anatomy'}",{'Microscopy'}
HBM334.RPTP.997,codex [cytokit + sprm] data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'RNA'}",set()
HBM833.DBGG.252,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Molecular biology'}",set()
HBM772.TKCN.287,codex data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Molecular biology'}",set()
HBM264.XSVF.528,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Epigenetics'}",set()
HBM398.THRG.589,snatac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Animal study', 'Gynaecology and obstetrics', 'Anatomy'}",set()
HBM523.ZFKM.398,codex data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Biology'}",set()
HBM397.LPDS.629,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biomedical science', 'Anatomy'}",set()
HBM729.XTBN.693,codex data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biochemistry'}",set()
HBM276.ZMTV.784,lc-ms bottom up data from the kidney (left) of a 44-year-old white female,gpt-3.5-turbo,"{'Preclinical and clinical studies', 'Anatomy'}","{'Clinical study', 'Microscopy'}"
HBM569.KMPP.778,lc-ms bottom up data from the kidney (left) of a 38-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Epigenomics'}",set()
HBM583.SKGC.358,sciatac-seq data from the spleen of a 60-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Anatomy'}",set()
HBM272.KQDJ.873,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biology'}",set()
HBM393.FCNB.633,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Anatomy'}",{'Immune Response'}
HBM228.NLNS.669,multiplex ion beam imaging data from the uterus of a 21.8-year-old black or african american female,gpt-3.5-turbo,"{'Cell biology', 'Immunology', 'Gastroenterology'}",set()
HBM758.BBRR.263,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Taxonomy', 'Microbiology', 'Gastroenterology'}",set()
HBM375.THCD.382,snrna-seq [salmon] data from the bladder of a 19-year-old unknown male,gpt-3.5-turbo,"{'Human biology', 'Biochemistry', 'Molecular biology'}",set()
HBM566.ZCSF.285,multiplex ion beam imaging data from the uterus of a 24.8-year-old black or african american female,gpt-3.5-turbo,"{'Biology', 'Proteomics', 'Anatomy'}",set()
HBM237.KGFH.483,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Immunology'}",set()
HBM262.HJSQ.643,imaging mass cytometry (2d) data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM499.GPFC.894,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Biomedical science', 'RNA'}",{'Biomedical Science'}
HBM935.XGNV.348,multiplex ion beam imaging data from the uterus of a 26.9-year-old unknown female,gpt-3.5-turbo,"{'Urology and nephrology', 'Gynaecology and obstetrics', 'Anatomy'}",set()
HBM647.MFQB.496,codex data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Omics'}",set()
HBM389.MDVM.457,snrna-seq [salmon] data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Transcriptomics', 'Biology'}",set()
HBM275.QMQP.839,snatac-seq (snare-seq2) [snapatac] data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Bioinformatics', 'Anatomy'}",set()
HBM476.NNFJ.275,snrna-seq (snare-seq2) [lab processed] data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Human biology'}",set()
HBM782.XQRG.998,bulk atac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Animal study', 'Biology', 'Anatomy'}",set()
HBM962.KFBF.598,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Immunology', 'Medicine'}",set()
HBM884.QXRH.554,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM725.RHWH.487,scirna-seq data from the heart of a 45-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM244.QJFT.664,snrna-seq [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Transcriptomics'}",{''}
HBM965.HZTB.328,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology'}",{'Tissue analysis'}
HBM928.TDFC.686,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Molecular biology'}",set()
HBM262.LMHQ.472,snrna-seq [salmon] data from the bladder of a 25-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Molecular biology', 'Epigenetics'}",set()
HBM928.THDD.545,snrna-seq [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human genetics'}",{''}
HBM589.HHJP.477,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Biochemistry'}",set()
HBM248.CCGT.382,multiplex ion beam imaging data from the uterus of a 21.6-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM355.JDLK.244,codex data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Respiratory medicine', 'Human biology', 'RNA'}",set()
HBM284.PMDZ.547,autofluorescence microscopy data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Human biology'}",{'Biological'}
HBM793.LCCQ.642,snrna-seq (10x genomics v3) data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human biology'}",set()
HBM536.BTZP.293,snrna-seq [salmon] data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM232.KNBD.954,snrna-seq (10x genomics v3) data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human genetics', 'RNA'}",set()
HBM839.HLVL.259,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Respiratory medicine', 'Molecular biology'}",set()
HBM528.QSDN.323,pas stained microscopy data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Anatomy'}",set()
HBM534.ZDNW.945,multiplex ion beam imaging data from the uterus of a 28.2-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'Anatomy'}",set()
HBM294.RHDS.354,multiplex ion beam imaging data from the uterus of a 35.9-year-old asian female,gpt-3.5-turbo,"{'Cell biology', 'Anatomy'}",{'Microscopy'}
HBM433.XXZF.683,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'Transcriptomics'}",set()
HBM896.NFGF.839,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
HBM475.DZSR.334,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM796.TZPX.595,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
HBM492.LXSS.627,codex data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Anatomy'}",{'Microscopy'}
HBM932.RZJW.322,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Animal study', 'Biology', 'Anatomy'}",set()
HBM235.BMKX.955,snatac-seq (snare-seq2) [snapatac] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'Anatomy'}",set()
HBM525.JLPD.977,multiplex ion beam imaging data from the uterus of a 31.5-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Personalised medicine'}",set()
HBM563.PTWZ.467,bulk atac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Human biology'}",set()
HBM747.RHFN.588,multiplex ion beam imaging data from the uterus of a 28.1-year-old unknown female,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Anatomy'}",set()
HBM874.HRDG.774,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'Anatomy'}",set()
HBM694.QMLR.738,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Data acquisition', 'Cell biology', 'Microbiology'}",set()
HBM586.QXWD.492,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Respiratory medicine', 'Human biology'}",set()
HBM495.DFNT.747,multiplex ion beam imaging data from the uterus of a 24.5-year-old asian female,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Immunology'}",set()
HBM364.SJBR.333,snrna-seq [salmon] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Biology', 'Anatomy'}",set()
HBM388.JGKV.766,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Gastroenterology', 'RNA'}",set()
HBM295.SWJJ.888,codex data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'DNA'}",set()
HBM399.TFTQ.282,snrna-seq (10x genomics v3) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Medicine'}",set()
HBM544.GZCF.842,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM439.LWSZ.467,snrna-seq (10x genomics v3) data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Bioinformatics', 'Biochemistry', 'Proteomics'}",set()
HBM689.DMZD.693,multiplex ion beam imaging data from the uterus of a 23.3-year-old black or african american female,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Biology'}",set()
HBM436.MLPG.496,ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Medical informatics', 'Molecular biology', 'Anatomy'}",set()
HBM334.VWNM.444,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Data acquisition', 'Sample collections', 'Biology'}",set()
HBM938.TNNT.879,codex [cytokit + sprm] data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Geriatric medicine', 'Human genetics'}",set()
HBM248.SGCJ.257,snrna-seq [salmon] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Molecular biology', 'Immunology'}",set()
HBM692.WWJD.963,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Gastroenterology', 'Human biology'}",set()
HBM545.FGNZ.644,codex [cytokit + sprm] data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Respiratory medicine', 'Genetics', 'RNA'}",set()
HBM665.ZMNL.735,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Immunology'}",set()
HBM367.THWT.587,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Anatomy'}",set()
HBM966.BLFS.983,multiplex ion beam imaging data from the uterus of a 21.5-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
HBM487.ZVSC.235,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Molecular biology', 'Proteomics', 'Anatomy'}",set()
HBM822.MQNG.225,codex [cytokit + sprm] data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM395.NQKF.566,codex data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'Immunology'}",set()
HBM773.PVXD.869,multiplex ion beam imaging data from the uterus of a 26.6-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Gastroenterology', 'Human biology'}",set()
HBM243.MTZV.726,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Biomarkers', 'Biology', 'Anatomy'}",set()
HBM634.GHPH.986,multiplex ion beam imaging data from the uterus of a 21.8-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Genomics'}",set()
HBM653.SPBN.555,whole genome sequencing data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Zoology', 'Gynaecology and obstetrics', 'Anatomy'}",set()
HBM693.GQNV.772,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Gastroenterology', 'Human biology'}",set()
HBM255.JXWV.538,snatac-seq data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biochemistry'}",set()
HBM837.HPZG.997,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Public health and epidemiology'}",set()
HBM842.GMLJ.679,snrna-seq (10x genomics v3) data from the bladder of a 37-year-old unknown male,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Immunology'}",set()
HBM662.GPFP.539,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', '""Data submission, annotation, and curation""', 'Molecular biology', 'Data integration and warehousing'}",{'Annotation and curation'}
HBM938.WTSR.492,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM697.RMQD.528,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Transcriptomics', 'Human genetics', 'RNA'}",set()
HBM783.JZRN.564,codex [cytokit + sprm] data from the spleen of a 47-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Analytical chemistry'}",set()
HBM546.NPGH.532,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Immunology'}",set()
HBM683.NRPR.962,codex data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Zoology', 'Anatomy', 'Medicine'}",set()
HBM429.LVSS.584,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Microbiology', 'Gastroenterology'}",set()
HBM443.TQKQ.624,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Biology'}",set()
HBM972.FWFL.332,multiplex ion beam imaging data from the uterus of a 16.4-year-old asian female,gpt-3.5-turbo,"{'Genomics', 'Genetics', 'Biology'}",set()
HBM433.ZLWP.627,codex [cytokit + sprm] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Freshwater biology', 'Embryology', 'Anatomy'}",set()
HBM767.CHDG.359,scrna-seq (10x genomics) [salmon] data from the knee (right) of a 20-year-old unknown male,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Immunology'}",set()
HBM674.KVLK.564,sciatac-seq data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Computational biology', 'Biology'}",set()
HBM976.FZMR.433,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Immunology'}",set()
HBM832.WWZH.575,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'Molecular biology'}",set()
HBM955.PGHM.728,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Biology'}",set()
