Name,Description,Model,Predictions,Ground Truth,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,overprediction penalty,penalty,Adjusted Weights
Multiplexed imaging of protein levels and protein phosphorylation states in the MCF 10A breast cell line treated with nine kinase inhibitors,"The MCF 10A breast cell line was plated in 96-well plates and treated with different doses of one of 9 kinase inhibitors (Getifinib, Erlotinib, Lapatinib, PD0325901, Selumetinib, MK2206, Triciribine, Dactolisib, and Torkinib) for 24 or 48 hr before being fixed and analyzed by immunofluorescence microscopy according to the protocol described below.",gpt-3.5-turbo,"{'Proteomics', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Proteomics', 'Cell biology', 'Drug discovery'}",0.7329805996472663,0.0,1.0,1.0,0.7329805996472663
GCP - Drug treatment of vascular cell model systems,No description,gpt-3.5-turbo,"{'Drug development', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug development', 'Drug discovery'}",0.7381433381433382,0.2857142857142857,1.0,1.0,0.7381433381433382
Breast Cancer Deubiquitinating Enzyme (DUB) Inhibitor Profiling: Fixed-cell GR measures of 21 breast cell lines to 32 small molecule perturbagens. Dataset 2 of 2: Calculated dose response metrics.,"We measured the sensitivities of one non-malignant breast cell line and 20 breast cancer cell lines (six triple negative, six hormone receptor positive, five Her2 amplified, and three established from triple negative patient-derived xenografts) to 32 pre-clinical small molecule deubiquitinating enzyme (DUB) inhibitors. A microscopy-based dose response assay was used to measure drug potency, and to quantify drug efficacy in terms of growth inhibition (GR metrics) and cell death. We treated cells with single drugs over a 9-point ½ log dilution series and then measured cell number and viability after three days of drug exposure.",gpt-3.5-turbo,"{'Oncology', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug discovery', 'Oncology'}",0.7329805996472664,0.0,1.0,1.0,0.7329805996472664
GCP data - neurodev compounds,Global chromatin epigentic profiles of NPC cell lines treated with neurodevelopmental compounds.,gpt-3.5-turbo,"{'Drug discovery', 'Epigenetics', 'Neurobiology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Neurobiology', 'Epigenetics', 'Drug discovery'}",0.7381433381433382,0.2857142857142857,1.0,1.0,0.7381433381433382
LINCS-data,LINCS data,gpt-3.5-turbo,"{'Bioinformatics', 'Genomics', 'Data integration and warehousing'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Genomics', 'Data integration and warehousing'}",0.7833333333333335,0.0,1.0,1.0,0.7833333333333335
A review of connectivity map and computational approaches in pharmacogenomics.,"Large-scale perturbation databases, such as Connectivity Map (CMap) or Library of Integrated Network-based Cellular Signatures (LINCS), provide enormous opportunities for computational pharmacogenomics and drug design. A reason for this is that in contrast to classical pharmacology focusing at one target at a time, the transcriptomics profiles provided by CMap and LINCS open the door for systems biology approaches on the pathway and network level. In this article, we provide a review of recent developments in computational pharmacogenomics with respect to CMap and LINCS and related applications.",gpt-3.5-turbo,"{'Computational biology', 'Drug discovery', 'Pharmacogenomics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Computational biology', 'Drug discovery', 'Pharmacogenomics'}",0.687790604457271,0.2857142857142857,1.0,1.0,0.687790604457271
GCP data - Selected Cell Lines treated with an HSP90 inhibitor,No description,gpt-3.5-turbo,"{'Cell biology', 'Drug discovery', 'Biochemistry'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug discovery', 'Biochemistry'}",0.6826278659611993,0.0,1.0,1.0,0.6826278659611993
GCP - Selected chemical agents in schizophrenia patient-derived neural progenitor cells,No description,gpt-3.5-turbo,"{'Psychiatry', 'Cell biology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",{'Neuroscience'},0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Psychiatry'}",0.7833333333333333,0.0,1.5,1.0,0.7833333333333333
MEMA MCF7 Staining Set 2,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Biology', 'Biotechnology'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
MEMA MCF7 Staining Set 3,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Computational biology', 'Genetics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Computational biology', 'Genetics'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
MEMA YAPC Staining Set 3,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Molecular biology', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Molecular biology', 'Biotechnology'}",0.7833333333333333,0.0,1.0,1.0,0.7833333333333333
GCP data - epigenetic compounds,Global chromatin epigentic profiles of human cancer and NPC cell lines treated with epigenetic compounds.,gpt-3.5-turbo,"{'Biology', 'Epigenetics', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Biology', 'Epigenetics', 'Biotechnology'}",0.7381433381433382,0.2857142857142857,1.0,1.0,0.7381433381433382
MEMA PC3 Staining Set 3,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Biology', 'Bioengineering', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Biology', 'Bioengineering', 'Biotechnology'}",0.7381433381433382,0.2857142857142857,1.0,1.0,0.7381433381433382
MEMA PC3 Staining Set 1,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Biomarkers'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Biology', 'Biomarkers'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
MEMA PC3 Staining Set 2,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Biology', 'Biotechnology'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
MEMA YAPC Staining Set 1,The MEP-LINCS uses a novel microenvironment microarray (MEMA) based platform to assess the impacts of different pairwise combinations of ME perturbagens (MEPs) on specific biological and molecular endpoints.,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Biology', 'Biotechnology'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
"Breast Cancer Profiling Project, Drug Sensitivity phase II: Fixed-cell GR measures of 33 breast cell lines and PDX lines to 16 small molecule perturbagens from library plate II. Dataset 2 of 2: Calculated dose response metrics","We measured the sensitivities of two non-malignant breast cell lines and 31 breast cancer cell lines of which twenty were triple negative, six were hormone receptor positive, five were Her2 amplified, to 16 clinically-relevant small molecule perturbagens. A microscopy-based dose response assay was used to measure drug potency, and to quantify drug efficacy in terms of growth inhibition (GR metrics) and cell death. We treated cells with single drugs over a 9-point ½ log dilution series from a maximum dose not exceeding 10 µM and then measured cell number and viability after three days of drug exposure.",gpt-3.5-turbo,"{'Drug development', 'Drug discovery', 'Cell culture collection'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Drug development', 'Drug discovery', 'Cell culture collection'}",0.7433060766394101,0.8,1.0,1.0,0.7433060766394101
"Breast Cancer Profiling Project, Drug Sensitivity 1: Fixed-cell GR measures of 35 breast cell lines to 34 small molecule perturbagens. Dataset 2 of 2: Calculated dose response metrics.","We measured the sensitivities of two non-malignant breast cell lines and 33 breast cancer cell lines of which twenty were triple negative, six were hormone receptor positive, four were Her2 amplified, and three were established from triple negative patient-derived xenografts to 34 clinically-relevant small molecule perturbagens. A microscopy-based dose response assay was used to measure drug potency, and to quantify drug efficacy in terms of growth inhibition (GR metrics) and cell death. We treated cells with single drugs over a 9-point ½ log dilution series from a maximum dose not exceeding 10 µM and then measured cell number and viability after three days of drug exposure.",gpt-3.5-turbo,"{'Oncology', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug discovery', 'Oncology'}",0.7329805996472664,0.0,1.0,1.0,0.7329805996472664
"Breast Cancer Profiling Project, Drug Sensitivity phase II: Fixed-cell GR measures of 33 breast cell lines and PDX lines to 16 small molecule perturbagens from library plate II. Dataset 1 of 2: Normalized growth rate inhibition values","We measured the sensitivities of two non-malignant breast cell lines and 31 breast cancer cell lines of which twenty were triple negative, six were hormone receptor positive, five were Her2 amplified, to 16 clinically-relevant small molecule perturbagens. A microscopy-based dose response assay was used to measure drug potency, and to quantify drug efficacy in terms of growth inhibition (GR metrics) and cell death. We treated cells with single drugs over a 9-point ½ log dilution series from a maximum dose not exceeding 10 µM and then measured cell number and viability after three days of drug exposure.",gpt-3.5-turbo,"{'Drug development', 'Cell biology', 'Oncology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug development', 'Oncology'}",0.7884960718294053,0.2857142857142857,1.0,1.0,0.7884960718294053
